OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
2492,145412366,2010-05-25,2,NA,NA,0.014,0,10160002009048,390,39001,100000,0.00625865233757,1.67417855035e-6,14129.545444235206
3281,147305003,2006-04-14,2,NA,NA,0.014,0,10160002002280,390,39004,100000,0.00527474608655,1.6688517704e-6,14056.579080994998
386,147306083,2006-04-14,2,NA,NA,0.014,0,10160002002454,390,39004,100000,0.00494542637176,1.65070172155e-6,13920.412918286398
819,147305549,2006-04-14,2,NA,NA,0.014,0,10160002002373,390,39004,100000,0.0050699730366,1.63518506159e-6,13783.248886073474
7548,147305191,2006-04-14,2,NA,NA,0.014,0,10160002006721,390,39004,100000,0.00631226645801,1.63590852381e-6,13782.82399852675
2897,147305992,2006-04-14,2,NA,NA,0.014,0,10160002002433,390,39004,100000,0.00521482380636,1.63380500157e-6,13777.238686682074
1339,147304500,2006-04-14,2,NA,NA,0.014,0,10160002006133,390,39004,100000,0.00503604584205,1.6352425727e-6,13767.24430699188
3119,147305489,2006-04-14,2,NA,NA,0.014,0,10160002006975,390,39001,100000,0.00861463061284,1.62145444164e-6,13666.054540728685
6194,147306299,2006-04-14,2,NA,NA,0.014,0,10160002007650,390,39004,100000,0.00596427450233,1.6176135683e-6,13645.089190332656
1060,147306129,2006-04-14,2,NA,NA,0.014,0,10160002007518,390,39004,100000,0.00550985174363,1.61771111274e-6,13642.241283477604
3569,147305447,2006-04-14,2,NA,NA,0.015,0,10160002002363,390,39004,100000,0.00693208653603,1.73029163907e-6,13617.551374666189
4507,147306236,2006-04-14,2,NA,NA,0.013,0,10160002007603,390,39001,100000,0.00713436401449,1.5958266595e-6,13461.33577803793
2253,147305272,2006-04-14,2,NA,NA,0.013,0,10160002006785,390,39001,100000,0.00514920378129,1.59717081949e-6,13457.8586243545
6576,147306516,2006-04-14,2,NA,NA,0.013,0,10160002007814,390,39001,100000,0.00541726804508,1.55265890405e-6,13101.174958974356
3249,147306567,2006-04-14,2,NA,NA,0.013,0,10160002007848,390,39001,100000,0.00546181184755,1.54983823298e-6,13079.792072888216
1293,147306092,2006-04-14,2,NA,NA,0.013,0,10160002002456,390,39004,100000,0.00518442621194,1.5482371974e-6,13056.067036698572
5506,147306307,2006-04-14,2,NA,NA,0.013,0,10160002007654,390,39004,100000,0.0049663992736,1.54511247742e-6,13033.933471702621
2561,147304679,2006-04-14,2,NA,NA,0.013,0,10160002006288,390,39004,100000,0.00529938099973,1.54385437743e-6,12999.152152990471
3756,145412520,2010-05-25,2,NA,NA,0.013,0,10160002009229,390,39001,100000,0.00720791389199,1.53914277076e-6,12991.230126383918
3768,147305421,2006-04-14,2,NA,NA,0.013,0,10160002006913,390,39004,100000,0.00503222128174,1.53602141079e-6,12945.29275607504
7312,147305952,2006-04-14,2,NA,NA,0.013,0,10160002007377,390,39004,100000,0.00570658566857,1.52457178636e-6,12855.41395175724
6682,147305909,2006-04-14,2,NA,NA,0.013,0,10160002002422,390,39001,100000,0.00489622965183,1.52048421752e-6,12820.655876558296
1058,147306074,2006-04-14,2,NA,NA,0.013,0,10160002007478,390,39004,100000,0.00613523737288,1.51608177527e-6,12784.785676090483
5762,147306531,2006-04-14,2,NA,NA,0.013,0,10160002007824,390,39004,100000,0.00622894037317,1.50240702645e-6,12677.036175290283
4493,147305530,2006-04-14,2,NA,NA,0.013,0,10160002007011,390,39004,100000,0.00527516008862,1.50309340419e-6,12668.46140317779
7193,147305075,2006-04-14,2,NA,NA,0.012,0,10160002006628,390,39004,100000,0.00687519360299,1.4803337821e-6,12469.731020068546
4375,147305892,2006-04-14,2,NA,NA,0.012,0,10160002007326,390,39004,100000,0.0051410966904,1.47074183765e-6,12400.00818894431
7201,147305859,2006-04-14,2,NA,NA,0.012,0,10160002007297,390,39004,100000,0.00524191584553,1.46463607986e-6,12348.445020785788
5971,147305613,2006-04-14,2,NA,NA,0.012,0,10160002007077,390,39001,100000,0.00717074713917,1.4510461399e-6,12230.995248281397
3126,147305911,2006-04-14,2,NA,NA,0.012,0,10160002007342,390,39004,100000,0.00520643290059,1.44705940884e-6,12200.725997838374
373,147305418,2006-04-14,2,NA,NA,0.012,0,10160002006912,390,39001,100000,0.00561385140438,1.44455845334e-6,12174.2249114695
