OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
26,136019680,2005-06-06,2,NA,NA,0.03,0,NA,466,46600,5000000,0.0097516097956,3.31832841633e-6,30295.958521544933
3231,141008648,2005-10-04,2,NA,NA,0.03,0,NA,466,46600,50000,0.0087396778296,3.30352900528e-6,30142.707328774668
872,136019628,2005-06-06,2,NA,NA,0.03,0,NA,466,46600,5000000,0.00792398008668,3.27273286094e-6,29864.839765970915
3249,141008682,2005-10-04,2,NA,NA,0.03,0,NA,466,46600,50000,0.00864468680224,3.24076140332e-6,29575.92613041401
1601,141009011,2005-10-04,2,NA,NA,0.029,0,NA,466,46600,50000,0.00828022941609,3.21288633002e-6,29376.831733394414
1660,141008893,2005-10-04,2,NA,NA,0.029,0,NA,466,46600,50000,0.00904065553021,3.2109587389e-6,29335.729749834165
305,141008873,2005-10-04,2,NA,NA,0.029,0,NA,466,46600,500000,0.0157865202775,3.14114989025e-6,28689.59710192121
838,141007018,2005-10-04,2,NA,NA,0.028,0,01080204003842,390,39004,250000,0.00919622657376,3.10554899259e-6,28361.30404340243
1677,141008798,2005-10-04,2,NA,NA,0.028,0,NA,466,46600,50000,0.00694615573968,3.04770732607e-6,27831.67790226452
152,136019617,2005-06-06,2,NA,NA,0.027,0,NA,466,46600,5000000,0.00974890629033,3.01015221289e-6,27465.908398850377
1588,141008869,2005-10-04,2,NA,NA,0.027,0,NA,466,46600,50000,0.0092849817595,2.97434341072e-6,27175.35070242919
1561,141008883,2005-10-04,2,NA,NA,0.026,0,NA,466,46600,50000,0.0088689671441,2.79722180023e-6,25555.5555342352
3252,141008693,2005-10-04,2,NA,NA,0.025,0,NA,466,46600,50000,0.00761097382383,2.79277494241e-6,25493.18148145167
1033,136019569,2005-06-06,2,NA,NA,0.025,0,NA,466,46600,5000000,0.00920009770492,2.77290194697e-6,25302.03731065165
1621,141009119,2005-10-04,2,NA,NA,0.025,0,NA,466,46600,50000,0.00711978083815,2.73294100035e-6,24998.771646089263
845,141009125,2005-10-04,2,NA,NA,0.025,0,NA,466,46600,50000,0.0091463122446,2.69691574946e-6,24662.336074543622
855,141008732,2005-10-04,2,NA,NA,0.024,0,NA,466,46600,50000,0.00779787992711,2.65329322288e-6,24222.36820764267
167,136018472,2021-01-15,2,00609731,Ward Pond,0.02387497,0,01080202001851,390,39004,5000000,0.00815901627692,2.617177683e-6,23874.974482605117
293,141008852,2005-10-04,2,NA,NA,0.024,0,NA,466,46600,250000,0.00743827534692,2.61233880077e-6,23859.085517161984
862,141008856,2005-10-04,2,NA,NA,0.024,0,NA,466,46600,50000,0.00699705824233,2.58220799422e-6,23583.987040230073
904,141008817,2005-10-04,2,NA,NA,0.023,0,NA,466,46600,100000,0.00640817457683,2.53339622321e-6,23132.137207959146
1566,141008958,2005-10-04,2,NA,NA,0.023,0,NA,466,46600,50000,0.00715984530127,2.48832662783e-6,22745.01490605261
1702,141007004,2021-03-25,2,NA,NA,0.0225441,0,01080204001141,390,39004,250000,0.00670805775121,2.46816367901e-6,22544.09644517582
311,141009104,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00655185001932,2.42926439026e-6,22217.070687955245
296,141008887,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,500000,0.00711561692759,2.43163486582e-6,22211.430968754335
299,141009139,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00926737219768,2.42824817911e-6,22209.837932790164
1693,141008965,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00745792891125,2.41364027699e-6,22061.51780204568
1576,141008925,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00730056783373,2.41128004364e-6,22037.195756300942
35,136018451,2005-06-06,2,NA,NA,0.037,0,01080202001825,390,39004,5000000,0.0166717661109,4.02359994306e-6,22005.872831252826
233,141008928,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00590315646576,2.39324033259e-6,21867.298856743713
1613,141008846,2005-10-04,2,NA,NA,0.021,0,NA,466,46600,50000,0.00729231470314,2.33425647501e-6,21324.600611628965
1704,141007155,2021-03-25,2,NA,NA,0.02089415,0,01080204001175,390,39004,250000,0.00789770810614,2.28496192848e-6,20894.15437956251
850,136019644,2005-06-06,2,NA,NA,0.021,0,NA,466,46600,5000000,0.0061873907407,2.28056503517e-6,20811.70204047067
308,141008872,2005-10-04,2,NA,NA,0.021,0,NA,466,46600,50000,0.00728666786088,2.24487349304e-6,20505.106702843594
304,141009134,2005-10-04,2,NA,NA,0.02,0,NA,466,46600,50000,0.00600278007712,2.23676639306e-6,20459.12588813284
890,141008668,2005-10-04,2,NA,NA,0.02,0,NA,466,46600,50000,0.00551657609912,2.22046981758e-6,20260.78488900367
1593,141009022,2005-10-04,2,NA,NA,0.02,0,NA,466,46600,50000,0.00714331390314,2.19448928209e-6,20066.383276970126
1563,141007048,2005-10-04,2,NA,NA,0.02,0,01080204003866,390,39004,100000,0.00595673042369,2.15508740665e-6,19689.13380201673
1675,141009032,2005-10-04,2,NA,NA,0.019,0,NA,466,46600,50000,0.00623766220258,2.09632312906e-6,19170.04257771559
1029,136019536,2005-06-06,2,NA,NA,0.019,0,NA,466,46600,5000000,0.0082942728807,2.09471695574e-6,19110.87858753791
1650,141009000,2005-10-04,2,NA,NA,0.019,0,NA,466,46600,50000,0.00719043232097,2.07177774247e-6,18940.71716757631
240,141009015,2005-10-04,2,NA,NA,0.019,0,NA,466,46600,50000,0.00809602721423,2.07174220917e-6,18939.55300574191
1654,141008896,2005-10-04,2,NA,NA,0.022,0,NA,466,46600,50000,0.00665427699181,2.36323888155e-6,18582.916784630157
143,136019498,2005-06-06,2,NA,NA,0.018,0,NA,466,46600,5000000,0.00633792981988,2.01473256928e-6,18375.800995478625
1635,141009073,2005-10-04,2,NA,NA,0.018,0,NA,466,46600,50000,0.00746528027797,1.94167743177e-6,17756.398702250794
840,136019648,2005-06-06,2,NA,NA,0.018,0,NA,466,46600,5000000,0.00599672397281,1.93233671843e-6,17634.204976525158
115,136019599,2005-06-06,2,NA,NA,0.018,0,NA,466,46600,5000000,0.0066111046668,1.92890249182e-6,17598.174827036448
802,141007262,2005-10-04,2,NA,NA,0.017,0,01080204004042,390,39004,100000,0.00815761910604,1.89414745858e-6,17323.542986587105
1643,141008859,2005-10-04,2,NA,NA,0.017,0,NA,466,46600,50000,0.00647114403402,1.87448880973e-6,17123.90017232159
1664,141008934,2005-10-04,2,NA,NA,0.017,0,NA,466,46600,50000,0.00594957858003,1.8475855276e-6,16886.790034575853
3219,141008729,2005-10-04,2,NA,NA,0.017,0,NA,466,46600,50000,0.00655008249487,1.84493417203e-6,16844.372311522253
